iter	MultiClass
1516	0.224910914
1517	0.2247976787
1518	0.2247393446
1519	0.2245874837
1520	0.224472377
1521	0.2242324262
1522	0.2240906958
1523	0.2239466718
1524	0.2237452535
1525	0.2236150823
1526	0.2234377202
1527	0.2233565006
1528	0.2232002022
1529	0.2230834402
1530	0.2229602558
1531	0.2227295814
1532	0.2225959134
1533	0.2223920186
1534	0.222275118
1535	0.2221613898
1536	0.2220730764
1537	0.2219790338
1538	0.2218465362
1539	0.2216879946
1540	0.2215650738
1541	0.221338253
1542	0.2212551984
1543	0.2211265647
1544	0.220902898
1545	0.2207901369
1546	0.2206132865
1547	0.2204642859
1548	0.2202968623
1549	0.2201342469
1550	0.2200434539
1551	0.2198805208
1552	0.2197252093
1553	0.2196204389
1554	0.2195040077
1555	0.2193938588
1556	0.2192166906
1557	0.2190819446
1558	0.2189577188
1559	0.2187403163
1560	0.2186046785
1561	0.2184823409
1562	0.2183181997
1563	0.2181767077
1564	0.2179587721
1565	0.2178677258
1566	0.2177152907
1567	0.217613367
1568	0.2175300947
1569	0.2174603317
1570	0.2173030233
1571	0.2171656639
1572	0.217026103
1573	0.2168768002
1574	0.2166978584
1575	0.2165483923
1576	0.2163827448
1577	0.2162277384
1578	0.2161108427
1579	0.2158706649
1580	0.2157450033
1581	0.2156413176
1582	0.2155446621
1583	0.215415059
1584	0.2152235667
1585	0.2150828153
1586	0.2148855505
1587	0.2147002278
1588	0.2145547713
1589	0.2144264269
1590	0.2143096292
1591	0.2141819435
1592	0.2140311937
1593	0.2138973443
1594	0.2136883531
1595	0.2136016794
1596	0.2135045018
1597	0.2133291245
1598	0.2132152525
1599	0.2130393502
1600	0.2128742742
1601	0.2126119914
1602	0.2124329258
1603	0.2123772201
1604	0.2121345207
1605	0.21202904
1606	0.2119635098
1607	0.2118193574
1608	0.2116574302
1609	0.2114951144
1610	0.2112990422
1611	0.2111493974
1612	0.2109149188
1613	0.2107529539
1614	0.2105929692
1615	0.2104093161
1616	0.2102832871
1617	0.2101551018
1618	0.2100453471
1619	0.2098078595
1620	0.2097278321
1621	0.2096133649
1622	0.2093822431
1623	0.2092333815
1624	0.2091218617
1625	0.2088927873
1626	0.2087370151
1627	0.2085398374
1628	0.2084394355
1629	0.2083294913
1630	0.2082135857
1631	0.2081150814
1632	0.2080255351
1633	0.2079091936
1634	0.2078439249
1635	0.2077676633
1636	0.2076533575
1637	0.2075228692
1638	0.2073714617
1639	0.2072001459
1640	0.2070609855
1641	0.206971095
1642	0.2067679484
1643	0.206545393
1644	0.2064660619
1645	0.2063834477
1646	0.206212922
1647	0.2060823811
1648	0.2059021489
1649	0.2057135847
1650	0.2055306537
1651	0.2054146328
1652	0.2052921538
1653	0.2052090505
1654	0.2050613999
1655	0.2049161627
1656	0.2048439415
1657	0.2046716477
1658	0.2045085674
1659	0.204367637
1660	0.204257326
1661	0.204148846
1662	0.2040797638
1663	0.2038722883
1664	0.2037186221
1665	0.2035845829
1666	0.203474474
1667	0.2033523702
1668	0.2032292327
1669	0.2030712015
1670	0.202914413
1671	0.2028007289
1672	0.2026855981
1673	0.2025371585
1674	0.2024149715
1675	0.2022952175
1676	0.2021481328
1677	0.2020706438
1678	0.2019257178
1679	0.2017892346
1680	0.201612691
1681	0.201493703
1682	0.2013023343
1683	0.2011382693
1684	0.2009642229
1685	0.2008514276
1686	0.2007351181
1687	0.2006555172
1688	0.2005702179
1689	0.2003686722
1690	0.2002068954
1691	0.2000639712
1692	0.1999516072
1693	0.1998455286
1694	0.1996385673
1695	0.1994672395
1696	0.1993423856
1697	0.1992332705
1698	0.1990717691
1699	0.1989801168
1700	0.1988296888
1701	0.1986994533
1702	0.1986045054
1703	0.1984458648
1704	0.1983058283
1705	0.1982558334
1706	0.1981134041
1707	0.1979321256
1708	0.1978032273
1709	0.1977281148
1710	0.1976161324
1711	0.1974696298
1712	0.1973147225
1713	0.1972618111
1714	0.1971903077
1715	0.1971060361
1716	0.1970110149
1717	0.1969182933
1718	0.1968334361
1719	0.1967144257
1720	0.1966394172
1721	0.1964452594
1722	0.1963063554
1723	0.1961048964
1724	0.1959104634
1725	0.1957776929
1726	0.195636727
1727	0.1955216204
1728	0.1953327353
1729	0.1951570529
1730	0.1949952727
1731	0.1948662298
1732	0.194602145
1733	0.1945403731
1734	0.1944107994
1735	0.1942513761
1736	0.1941162094
1737	0.1940029756
1738	0.1939169267
1739	0.1938319252
1740	0.1937313986
1741	0.1935854159
1742	0.1934027511
1743	0.1932728662
1744	0.1930781244
1745	0.192954398
1746	0.1928564916
1747	0.1927592053
1748	0.1926700404
1749	0.1925516379
1750	0.1924231713
1751	0.1923186955
1752	0.1921873869
1753	0.1920850814
1754	0.1920242375
1755	0.1918894002
1756	0.1917816327
1757	0.191630492
1758	0.1915150672
1759	0.1913994752
1760	0.1913338106
1761	0.1912397224
1762	0.1910555991
1763	0.1909816809
1764	0.1908834279
1765	0.1907931038
1766	0.1906894376
1767	0.1905862599
1768	0.1904558534
1769	0.1903159508
1770	0.1901285184
1771	0.1899280874
1772	0.1897989185
1773	0.1897179697
1774	0.1896413579
1775	0.1895584144
1776	0.1895047863
1777	0.189400076
1778	0.1892419472
1779	0.1890936199
1780	0.1889758583
1781	0.1888709138
1782	0.188780135
1783	0.1886855479
1784	0.1885826754
1785	0.188496044
1786	0.1883818306
1787	0.1882527134
1788	0.1881164493
1789	0.188009806
1790	0.1878933472
1791	0.1878200487
1792	0.1877718526
1793	0.1876432167
1794	0.1874369723
1795	0.1872829441
1796	0.1872156291
1797	0.187038724
1798	0.1868840315
1799	0.186789132
1800	0.1867304954
1801	0.1866121054
1802	0.186488982
1803	0.1863773901
1804	0.1862515696
1805	0.1861532695
1806	0.1861137211
1807	0.1859441189
1808	0.1857891876
1809	0.1856376839
1810	0.1855824609
1811	0.1855133268
1812	0.1852495873
1813	0.1851676208
1814	0.1851153796
1815	0.1850410824
1816	0.18492125
1817	0.1848213318
1818	0.1847021063
1819	0.1845464946
1820	0.1844203617
1821	0.1842349588
1822	0.1841073433
1823	0.1839713568
1824	0.1838282455
1825	0.1837592828
1826	0.1836092044
1827	0.1834871241
1828	0.1833888431
1829	0.183312284
1830	0.1832407913
1831	0.1831701749
1832	0.1830480555
1833	0.1829423113
1834	0.1827874035
1835	0.1826656984
1836	0.1825949411
1837	0.1824479633
1838	0.1822822027
1839	0.1822136025
1840	0.1821097742
1841	0.181983119
1842	0.1818941542
1843	0.1818238067
1844	0.1817202451
1845	0.1816004446
1846	0.1815062574
1847	0.1813655526
1848	0.1811912236
1849	0.1811016562
1850	0.1809971001
1851	0.1808053435
1852	0.1806828791
1853	0.1805159617
1854	0.1803918707
1855	0.1802842246
1856	0.1802024142
1857	0.1800784544
1858	0.1800120836
1859	0.1799001496
1860	0.1798100881
1861	0.1797091066
1862	0.1796343576
1863	0.1795474634
1864	0.1794847937
1865	0.1793854118
1866	0.1791952516
1867	0.1790684802
1868	0.1789707893
1869	0.1788952613
1870	0.1787921838
1871	0.1787275987
1872	0.1786714372
1873	0.1785712813
1874	0.1784971486
1875	0.1784034891
1876	0.1782755985
1877	0.1781748756
1878	0.1780435046
1879	0.1778701779
1880	0.1777761574
1881	0.177685143
1882	0.1775534657
1883	0.1774514113
1884	0.1773674292
1885	0.177290752
1886	0.1771961218
1887	0.177143637
1888	0.1770719076
1889	0.1770046477
1890	0.176881645
1891	0.176776764
1892	0.1766991231
1893	0.1766048933
1894	0.1764910915
1895	0.1763476545
1896	0.1761884585
1897	0.1761205105
1898	0.1760554076
1899	0.1759165858
1900	0.1758008625
1901	0.1757256071
1902	0.1756290767
1903	0.1755272725
1904	0.1754172491
1905	0.1753086721
1906	0.175184427
1907	0.1751116078
1908	0.1750258072
1909	0.1748717178
1910	0.174746747
1911	0.1746031969
1912	0.1745271811
1913	0.1743820095
1914	0.174306249
1915	0.1741434469
1916	0.1739965521
1917	0.1739105112
1918	0.1738188908
1919	0.1736790592
1920	0.1735392548
1921	0.1734126251
1922	0.1733164633
1923	0.1731859517
1924	0.1730788975
1925	0.1729094677
1926	0.1728152801
1927	0.1727171559
1928	0.1725970692
1929	0.1724967929
1930	0.1724470197
1931	0.1723413903
1932	0.1722074121
1933	0.1720855036
1934	0.1720022118
1935	0.1718979472
1936	0.1717905996
1937	0.1716489731
1938	0.1715771105
1939	0.1714761022
1940	0.1713949416
1941	0.1713392719
1942	0.1712465589
1943	0.1711771519
1944	0.1710949787
1945	0.170995901
1946	0.1709157939
1947	0.170820867
1948	0.1707330101
1949	0.1705973252
1950	0.1704494982
1951	0.1703489314
1952	0.1702639364
1953	0.1701553725
1954	0.1700451453
1955	0.1699069388
1956	0.169792847
1957	0.1697081299
1958	0.1696631479
1959	0.1695695985
1960	0.1695116525
1961	0.1694439996
1962	0.1693575742
1963	0.1692535735
1964	0.1691191043
1965	0.1689967675
1966	0.1688879251
1967	0.1688049153
1968	0.1687647533
1969	0.1686773356
1970	0.1686056655
1971	0.1684796782
1972	0.1683829398
1973	0.168255784
1974	0.1681409782
1975	0.1680637191
1976	0.1679803135
1977	0.1678870834
1978	0.1678069379
1979	0.1677454347
1980	0.1676600041
1981	0.1674746009
1982	0.1673954994
1983	0.1673204259
1984	0.1672676865
1985	0.1671759602
1986	0.1670870226
1987	0.1669856819
1988	0.1669362682
1989	0.1668617976
1990	0.1668097069
1991	0.1666344871
1992	0.1665389344
1993	0.1664476222
1994	0.1663216615
1995	0.1662175894
1996	0.1661274166
1997	0.1660160951
1998	0.1658806201
1999	0.1657736892
