iter	Passed	Remaining
1690	7550	1379
1691	7552	1374
1692	7555	1370
1693	7559	1365
1694	7562	1360
1695	7565	1356
1696	7568	1351
1697	7571	1346
1698	7574	1341
1699	7577	1337
1700	7580	1332
1701	7583	1327
1702	7586	1323
1703	7591	1318
1704	7594	1314
1705	7597	1309
1706	7601	1304
1707	7605	1300
1708	7608	1295
1709	7611	1290
1710	7615	1286
1711	7618	1281
1712	7623	1277
1713	7626	1272
1714	7629	1267
1715	7632	1263
1716	7635	1258
1717	7639	1254
1718	7642	1249
1719	7645	1244
1720	7649	1240
1721	7652	1235
1722	7656	1230
1723	7659	1226
1724	7662	1221
1725	7665	1216
1726	7667	1212
1727	7672	1207
1728	7674	1202
1729	7677	1198
1730	7681	1193
1731	7684	1189
1732	7688	1184
1733	7690	1179
1734	7693	1175
1735	7696	1170
1736	7699	1165
1737	7703	1161
1738	7706	1156
1739	7709	1151
1740	7711	1147
1741	7714	1142
1742	7718	1138
1743	7721	1133
1744	7724	1128
1745	7726	1124
1746	7730	1119
1747	7736	1115
1748	7739	1110
1749	7742	1106
1750	7745	1101
1751	7750	1097
1752	7753	1092
1753	7757	1087
1754	7760	1083
1755	7762	1078
1756	7766	1074
1757	7769	1069
1758	7771	1064
1759	7774	1060
1760	7779	1055
1761	7782	1051
1762	7785	1046
1763	7788	1041
1764	7792	1037
1765	7795	1032
1766	7800	1028
1767	7803	1024
1768	7807	1019
1769	7810	1014
1770	7814	1010
1771	7817	1005
1772	7820	1001
1773	7823	996
1774	7826	992
1775	7830	987
1776	7833	983
1777	7836	978
1778	7839	973
1779	7842	969
1780	7844	964
1781	7848	960
1782	7851	955
1783	7854	950
1784	7857	946
1785	7860	941
1786	7864	937
1787	7866	932
1788	7869	928
1789	7872	923
1790	7875	918
1791	7879	914
1792	7881	909
1793	7884	905
1794	7887	900
1795	7890	896
1796	7893	891
1797	7896	887
1798	7899	882
1799	7902	878
1800	7904	873
1801	7907	868
1802	7911	864
1803	7914	859
1804	7917	855
1805	7920	850
1806	7924	846
1807	7928	841
1808	7931	837
1809	7935	833
1810	7941	828
1811	7946	824
1812	7949	819
1813	7952	815
1814	7955	810
1815	7960	806
1816	7963	802
1817	7966	797
1818	7968	792
1819	7971	788
1820	7975	783
1821	7977	779
1822	7980	774
1823	7983	770
1824	7986	765
1825	7990	761
1826	7993	756
1827	7996	752
1828	7999	747
1829	8002	743
1830	8005	738
1831	8009	734
1832	8013	730
1833	8016	725
1834	8019	721
1835	8023	716
1836	8027	712
1837	8029	707
1838	8032	703
1839	8035	698
1840	8037	694
1841	8041	689
1842	8044	685
1843	8047	680
1844	8049	676
1845	8052	671
1846	8056	667
1847	8059	662
1848	8061	658
1849	8064	653
1850	8067	649
1851	8070	644
1852	8073	640
1853	8076	635
1854	8078	631
1855	8081	627
1856	8084	622
1857	8088	618
1858	8091	613
1859	8094	609
1860	8097	604
1861	8100	600
1862	8105	596
1863	8108	591
1864	8110	587
1865	8113	582
1866	8118	578
1867	8122	573
1868	8125	569
1869	8130	565
1870	8151	562
1871	8198	560
1872	8226	557
1873	8270	556
1874	8293	552
1875	8297	548
1876	8301	544
1877	8305	539
1878	8327	536
1879	8333	531
1880	8336	527
1881	8340	522
1882	8343	518
1883	8347	513
1884	8350	509
1885	8353	504
1886	8356	500
1887	8360	495
1888	8363	491
1889	8366	486
1890	8369	482
1891	8372	477
1892	8375	473
1893	8378	468
1894	8381	464
1895	8384	459
1896	8387	455
1897	8390	450
1898	8393	446
1899	8396	441
1900	8400	437
1901	8404	433
1902	8407	428
1903	8411	424
1904	8414	419
1905	8417	415
1906	8420	410
1907	8423	406
1908	8428	401
1909	8432	397
1910	8436	392
1911	8441	388
1912	8445	384
1913	8448	379
1914	8452	375
1915	8455	370
1916	8460	366
1917	8464	361
1918	8467	357
1919	8470	352
1920	8473	348
1921	8476	344
1922	8480	339
1923	8483	335
1924	8486	330
1925	8490	326
1926	8493	321
1927	8496	317
1928	8498	312
1929	8501	308
1930	8504	303
1931	8509	299
1932	8512	295
1933	8516	290
1934	8519	286
1935	8522	281
1936	8527	277
1937	8530	272
1938	8533	268
1939	8537	264
1940	8541	259
1941	8544	255
1942	8546	250
1943	8549	246
1944	8552	241
1945	8555	237
1946	8558	232
1947	8561	228
1948	8564	224
1949	8567	219
1950	8570	215
1951	8574	210
1952	8577	206
1953	8580	201
1954	8582	197
1955	8585	193
1956	8589	188
1957	8591	184
1958	8594	179
1959	8598	175
1960	8602	171
1961	8606	166
1962	8609	162
1963	8614	157
1964	8618	153
1965	8622	149
1966	8626	144
1967	8630	140
1968	8634	135
1969	8639	131
1970	8642	127
1971	8646	122
1972	8649	118
1973	8653	113
1974	8658	109
1975	8662	105
1976	8665	100
1977	8670	96
1978	8673	92
1979	8675	87
1980	8678	83
1981	8682	78
1982	8686	74
1983	8689	70
1984	8692	65
1985	8695	61
1986	8698	56
1987	8701	52
1988	8705	48
1989	8709	43
1990	8712	39
1991	8715	35
1992	8719	30
1993	8722	26
1994	8725	21
1995	8728	17
1996	8733	13
1997	8738	8
1998	8742	4
1999	8747	0
