open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_base_volume,taker_quote_volume,1_day_return,7_day_return,7_day_volatility,rsi,macd,sma20,sma50,sma200,bb_high,bb_low,stochastic_oscillator
2024-03-05,68245.71,69000.0,59005.0,63724.01,132696.7813,2024-03-05 23:59:59.999,8674526591.287142,5310706,65991.84526,4318205559.64365,-0.0662561793261438,0.11723320196909603,0.056391881590009574,69.43825070350242,4631.567640644156,56176.638,48638.7798,37830.137899999994,67222.32048264726,45130.95551735273,71.44872558038857
2024-03-06,63724.01,67641.1,62779.14,66074.04,78738.85491,2024-03-06 23:59:59.999,5197743036.597275,3302981,40344.32596,2663883160.206962,0.03687825044280779,0.05833441450792143,0.04657505051346138,72.43300585795981,4757.6717608697145,56886.340000000004,49097.50159999999,38030.00805,68543.60758042194,45229.07241957806,84.16602630012443
2024-03-07,66074.04,67980.0,65551.0,66823.17,53059.8869,2024-03-07 23:59:59.999,3548088039.273608,2428227,27935.66302,1867854683.9820297,0.011337735667442228,0.09311465315949441,0.0446817654672022,73.33016983745328,4862.012461777267,57621.29299999999,49578.44300000001,38233.17395,69825.53877628295,45417.04722371703,88.21997943611666
2024-03-08,66823.18,69990.0,66082.66,68124.19,74261.932842,2024-03-08 23:59:59.999,5044395324.399055,2943927,37711.514581,2563347797.52868,0.01946959415424332,0.09194555354483813,0.044655544703803986,74.86038500978232,4992.138395972332,58445.370500000005,50114.376800000005,38443.160299999996,71139.48373423323,45751.25726576678,90.38490079876321
2024-03-09,68124.2,68541.1,67861.1,68313.27,19872.89743,2024-03-09 23:59:59.999,1355964036.909299,1345341,10005.592,682720256.0028228,0.002775519239201163,0.10205303410635214,0.044103649251059786,75.08413066079757,5052.281753008669,59254.15050000001,50647.4616,38654.44665,72294.1536226536,46214.14737734643,91.21604772701558
2024-03-10,68313.28,69887.61,68094.75,68955.88,38404.66835,2024-03-10 23:59:59.999,2659307501.094578,2139518,19188.79904,1328747995.9940257,0.009406810711886537,0.09256128239120431,0.04411673793160591,75.87015690652538,5093.089092532762,60113.208,51192.6584,38867.06245,73331.60908109373,46894.806918906266,94.58251434366974
2024-03-11,68955.88,72800.0,67024.96,72078.1,75292.825726,2024-03-11 23:59:59.999,5352704377.618805,3043414,39435.855459,2803359303.286973,0.04527851721999632,0.05615576422312851,0.03630517498902917,79.28888923840381,5316.085736404544,61104.172000000006,51802.6138,39096.5527,74782.31275402429,47426.031245975726,96.06591218357408
2024-03-12,72078.1,73000.0,68620.82,71452.01,68783.546691,2024-03-12 23:59:59.999,4909667978.559339,3047890,34517.212933,2465202174.4072266,-0.008686272251904659,0.12127297073740317,0.018937770564131803,76.93496589259416,5380.271531615712,62084.303,52440.2936,39323.5127,75778.61786638158,48389.98813361841,90.50787489690734
2024-03-13,71452.0,73650.25,71333.31,73072.41,52659.711647,2024-03-13 23:59:59.999,3829764501.253793,2501197,26787.082237,1948382241.8894603,0.02267815838910625,0.10591708937428401,0.01707737732521016,78.69766184560638,5498.508590181555,63173.5025,53103.789800000006,39558.7879,76724.38138644684,49622.62361355317,96.05442037520702
2024-03-14,73072.4,73777.0,68555.0,71388.94,71757.628746,2024-03-14 23:59:59.999,5132189849.096632,2994869,35676.748326,2552190396.8890066,-0.02303838069662678,0.06832615094435068,0.022314417565009056,72.49866854028465,5394.189492588615,64205.742000000006,53729.871,39785.22375,76932.29561844438,51479.188381555636,83.83387489845656
2024-03-15,71388.94,72419.71,65600.0,69499.85,103334.03546,2024-03-15 23:59:59.999,7065279917.872112,3904445,49844.66515,3409385750.021177,-0.026461942143979122,0.020193414409771293,0.025489354741048926,66.19734392322215,5100.289122764087,65102.3235,54320.6462,40002.123,76609.44550776572,53595.20149223427,71.04555916598974
2024-03-16,69499.84,70043.0,64780.0,65300.63,55926.95336,2024-03-16 23:59:59.999,3788544202.884856,2729019,27240.19894,1846731512.2736232,-0.06042056205876711,-0.04410036293095043,0.0350405058956491,54.7961022316997,4476.921834465502,65780.9125,54790.1886,40190.04445,75517.94650325121,56043.8784967488,42.618670457622514
2024-03-17,65300.64,68904.4,64533.0,68393.48,49742.21589,2024-03-17 23:59:59.999,3322963634.2425127,2449156,25328.29435,1692079618.2113106,0.04736324902225286,-0.008155939711015359,0.04033871932384882,60.22923640511677,4184.23268455104,66476.763,55315.645599999996,40395.5119,74764.1037826829,58189.422217317115,63.555916598970995
2024-03-18,68393.47,68956.0,66565.2,67609.99,55691.08088,2024-03-18 23:59:59.999,3768277912.4189186,2464515,28529.67219,1930726566.249246,-0.011455624132592601,-0.06198984157462528,0.03495533429398666,58.31705362259459,3844.733633369622,67005.3955,55827.2242,40603.857950000005,74076.35776409206,59934.433235907934,58.25203086921206
2024-03-19,67610.0,68124.11,61555.0,61937.4,101005.32487,2024-03-19 23:59:59.999,6484805948.535393,3593832,48205.28434,3095258881.7022734,-0.08390165417862072,-0.13316084460045274,0.04508737695687323,46.74544010986709,3082.4154179611724,66980.66050000001,56199.9182,40784.5197,74118.58522577668,59842.73577422334,3.1287841597120067
2024-03-20,61937.41,68100.0,60775.0,67840.51,90420.58592,2024-03-20 23:59:59.999,5769770052.062583,3549793,45523.84281,2907222064.1312914,0.09530768162693293,-0.07159884284643148,0.061670149310302104,56.43347020026839,2920.9336774791955,67316.137,56697.9064,40994.3747,73934.58903236821,60697.684967631794,54.34171665897551
2024-03-21,67840.51,68240.47,64529.01,65501.27,53357.48002,2024-03-21 23:59:59.999,3551223142.964417,2388390,26650.09786,1774833851.2215245,-0.034481462477213065,-0.0824731393966629,0.062254920186331185,52.36789164102687,2574.5236109764664,67471.8055,57156.3318,41192.025,73757.36204155572,61186.24895844428,36.350330718350996
2024-03-22,65501.28,66649.62,62260.0,63796.64,51482.37821,2024-03-22 23:59:59.999,3310481978.107645,2492881,24578.87957,1580940164.1212375,-0.026024380901316868,-0.0820607526491065,0.06223653104262327,49.56564478852225,2137.79853196747,67562.2735,57570.6058,41381.8781,73575.66251946696,61548.88448053303,23.239809260113823
2024-03-23,63796.64,65999.0,63000.0,63990.01,26410.11409,2024-03-23 23:59:59.999,1706152172.6316135,1753566,12749.00823,823892846.7149769,0.003031037371247214,-0.02007055674654279,0.05824978885972891,49.893197833263656,1786.6981591602234,67606.0755,57986.405999999995,41572.86765,73500.81090845507,61711.340091544946,24.727041993539473
2024-03-24,63990.02,67628.69,63772.29,67209.99,31395.78015,2024-03-24 23:59:59.999,2059312948.6486871,1880774,16689.65617,1095820626.0291996,0.05032004214407837,-0.01730413483858384,0.058671957914035,55.12022329552954,1748.1227883379106,67554.2895,58470.384000000005,41780.117849999995,73443.83351142006,61664.74548857994,49.49230887555764
2024-03-25,67210.0,71150.0,66385.06,69880.01,53431.14486,2024-03-25 23:59:59.999,3679964073.811213,2632220,27815.58769,1915614174.2397635,0.039726534701165495,0.033575215733651076,0.06032202528020598,58.94470936547702,1910.9713406755545,67862.0895,59016.32659999999,41998.2429,73559.04941399394,62165.12958600607,70.027764959237
2024-03-26,69880.0,71561.1,69280.0,69988.0,38934.38417,2024-03-26 23:59:59.999,2738537345.33588,2176807,19498.85666,1371708206.538872,0.0015453632591067024,0.1299796245886975,0.04596865667594467,59.09653190036033,2025.3963735249781,68057.7875,59561.912599999996,42218.6304,73764.50602475219,62351.06897524782,70.85832948777112
2024-03-27,69987.99,71769.54,68359.18,69469.99,49119.35685,2024-03-27 23:59:59.999,3426458581.943343,2453366,24902.3347,1737325915.834418,-0.007401411670572067,0.024019276977723436,0.031466751455402064,57.988760323438406,2050.6414405890537,68190.1285,60089.333399999996,42436.4723,73898.94509063993,62481.31190936008,66.8742501153669
2024-03-28,69469.99,71552.06,68903.62,70780.6,35439.03239,2024-03-28 23:59:59.999,2500571208.0026274,1799897,18007.26883,1270852446.7077453,0.018865844086057848,0.08059889525806163,0.026752326878721828,60.03021638517583,2151.60129152998,68322.949,60617.9534,42661.167250000006,74141.99193385008,62503.9060661499,85.92399467225891
2024-03-29,70780.6,70916.16,69009.0,69850.54,25445.08353,2024-03-29 23:59:59.999,1779608477.3224535,1522607,11839.0929,828039936.6854533,-0.01314004119772949,0.09489371227074028,0.024052262024875662,57.88074902180311,2131.988396494751,68399.8125,61109.1912,42884.60734999999,74256.8012136232,62542.82378637679,82.54588186499844
2024-03-30,69850.53,70321.1,69540.0,69582.18,13644.61142,2024-03-30 23:59:59.999,954555919.6855744,1110488,6423.89367,449436189.73361903,-0.0038419173280550556,0.08739129748534169,0.024672567930813006,57.24383448130574,2070.9183688005432,68431.1275,61558.17939999999,43103.317749999995,74306.3424443837,62555.9125556163,80.10503395321676
2024-03-31,69582.17,71366.0,69562.99,71280.01,19396.34433,2024-03-31 23:59:59.999,1367523707.2612453,1181926,10142.47988,715151368.946302,0.024400356528065048,0.06055677139663307,0.019395632944908696,60.22584445884323,2134.910701874309,68391.223,62028.7578,43328.607800000005,74176.97496347359,62605.471036526396,95.54751722218484
2024-04-01,71280.0,71288.23,68062.86,69649.8,41445.32039,2024-04-01 23:59:59.999,2876486469.465523,1893438,20211.15024,1402849944.7822893,-0.022870507453632394,-0.003294361291590997,0.016921857210094034,56.174635549038996,2030.6724363124522,68301.1125,62455.75399999999,43544.243149999995,73947.84305626967,62654.381943730325,80.72006650573837
2024-04-02,69649.81,69674.23,64550.0,65463.99,71799.82793,2024-04-02 23:59:59.999,4750030717.922425,2662410,35520.17401,2348263612.3034706,-0.0600979471584987,-0.06463979539349607,0.028111720976978477,47.36462401734716,1591.9519440766744,67920.6915,62766.68840000001,43738.5631,73246.42922124067,62594.953778759336,42.648350908723785
2024-04-03,65463.99,66903.63,64493.07,65963.28,39887.21778,2024-04-03 23:59:59.999,2630556596.1359286,2172096,20618.58747,1360363531.1659515,0.007626941162614864,-0.05047805534447325,0.02883259096615888,48.404088237407336,1269.9125619081606,67649.40849999999,63091.962199999994,43935.58114999999,72790.38572574276,62508.43127425722,38.942787979229294
2024-04-04,65963.27,69309.91,65064.52,68487.79,41510.48453,2024-04-04 23:59:59.999,2795469450.572386,2000945,21013.32173,1415699952.0381584,0.03827144435510177,-0.032393198136212664,0.03244197993597783,53.41364662523914,1204.515979731601,67598.80549999999,63425.8146,44145.38255,72685.56813846601,62512.04286153397,65.48991854495588
2024-04-05,68487.8,68756.67,65952.56,67820.62,37915.23073,2024-04-05 23:59:59.999,2555458935.2360086,1901980,18889.98453,1273220222.7625887,-0.009741444423889245,-0.029060906329428482,0.03231168508077387,51.977355655328005,1086.3311249809485,67724.80500000001,63744.627,44350.67309999999,72701.26647908479,62748.343520915216,54.970044038797916
2024-04-06,67820.63,69692.0,67447.83,68896.0,20134.28919,2024-04-06 23:59:59.999,1373131967.764819,1171460,9973.86412,680800856.2096505,0.01585623959202964,-0.00986143291285202,0.03314928954983032,54.11893335549669,1067.1416105753742,67749.93100000001,64080.06480000001,44559.1018,72744.68403531525,62755.17796468477,64.06839851198853
2024-04-07,68896.0,70326.29,68824.0,69360.39,21534.74433,2024-04-07 23:59:59.999,1496213373.1855776,1269048,11149.90398,774906774.5282813,0.006740449372967916,-0.026930692069206952,0.031532209431663655,55.05113966403337,1076.9912889120315,67837.451,64434.4198,44770.27875,72880.43799419608,62794.46400580393,66.89122610276692
2024-04-08,69360.38,72797.99,69043.24,71620.0,45723.87624,2024-04-08 23:59:59.999,3270853309.6629424,2037025,25309.90487,1811209901.716354,0.03257781566683815,0.028287231262688506,0.03278297095743373,59.37621997220333,1252.688657535764,68321.58099999999,64824.0664,44995.53835,72837.50896919864,63805.65303080134,85.81575740645299
2024-04-09,71620.0,71758.19,68210.0,69146.0,39293.90242,2024-04-09 23:59:59.999,2749007421.6421075,1804157,18896.53756,1321865585.238052,-0.034543423624685876,0.05624481489747257,0.024861243399437544,53.32607225289929,1178.711511499816,68386.85549999999,65171.491799999996,45208.36765,72910.81503316268,63862.8959668373,56.02618688680923
2024-04-10,69146.0,71172.08,67518.0,70631.08,42006.02377,2024-04-10 23:59:59.999,2901564970.815804,1852170,20269.34809,1401023003.7318227,0.02147745350417951,0.07076361272514053,0.025362266746567365,56.2104912240183,1225.7875194602675,68643.34599999999,65538.93699999999,45428.64325,73064.32421042476,64222.367789575226,73.9081171161191
2024-04-11,70631.08,71305.89,69567.21,70006.23,31917.25595,2024-04-11 23:59:59.999,2247473274.616258,1658995,15908.49124,1120249990.7357526,-0.008846672031632585,0.022170959232295395,0.02275531632479756,54.67934075499636,1198.8557590935525,68953.8255,65902.0738,45647.4325,72805.16773443899,65102.48326556102,66.384263785804
2024-04-12,70006.22,71227.46,65086.86,67116.52,56072.86229,2024-04-12 23:59:59.999,3843551585.3212743,2496617,25935.86464,1777808491.1704545,-0.04127789769567636,-0.010381798338027437,0.028241948966395414,48.147475965305205,933.5750265088864,69110.151,66218.6358,45851.491050000004,72347.7939382238,65872.5080617762,31.589106216556004
2024-04-13,67116.52,67929.0,60660.57,63924.51,71395.22019,2024-04-13 23:59:59.999,4614468627.809045,3341340,33221.6695,2144846149.680918,-0.047559229828960214,-0.07215934161634929,0.031823374024603085,42.15679528632356,460.46168871167174,68945.87700000001,66482.243,46040.005249999995,72822.7881620101,65068.96583798991,26.891546967971784
2024-04-14,63924.52,65840.0,62134.0,65661.84,61599.17818,2024-04-14 23:59:59.999,3946124834.6970353,2657953,29732.29634,1904847012.5093088,0.027177838359652595,-0.05332366210743633,0.03446496093199123,46.0885500151531,223.13184640659892,68734.9685,66764.1154,46236.4495,72838.01242954371,64631.92457045629,41.20537972649866
2024-04-15,65661.85,66867.07,62274.4,63419.99,52389.53069,2024-04-15 23:59:59.999,3398072231.5612235,2539048,25206.68008,1634572976.939813,-0.034142357265650736,-0.11449329796146335,0.03061413455161751,42.11080842977474,-144.19018783705542,68406.568,66997.9382,46418.4425,73069.11704931397,63744.01895068603,22.73481514193294
2024-04-16,63419.99,64365.0,61600.0,63793.39,53435.29331,2024-04-16 23:59:59.999,3355338198.4469132,2604354,26041.2664,1635683129.3076532,0.005887733504845949,-0.07741026234344717,0.03052608260338596,42.993322616643596,-400.54801879334264,68122.738,67184.2766,46602.87465,73167.26322479357,63078.212775206426,25.811251485076717
2024-04-17,63793.4,64499.0,59678.16,61277.37,50610.54509,2024-04-17 23:59:59.999,3128625247.4738536,2458327,24346.74671,1506361259.7013583,-0.03944013635268473,-0.1324305107609851,0.02831384427676423,38.710967349507634,-797.5416696133034,67647.5765,67269.0772,46774.4487,73348.72440793272,61946.42859206727,12.189258549844006
2024-04-18,61277.38,64117.09,60803.35,63470.08,43601.60918,2024-04-18 23:59:59.999,2726741448.886802,2142511,20870.20705,1305027167.9395082,0.03578335689015377,-0.0933652619202604,0.03533161228892478,43.95063976325026,-924.5707502316363,67328.5535,67289.83679999999,46951.83625,73212.0618525942,61445.045147405785,28.90220376331094
2024-04-19,63470.09,65450.0,59600.01,63818.01,69774.30271,2024-04-19 23:59:59.999,4419893235.183288,2828284,34941.50216,2214809735.2402415,0.005481795516879773,-0.049146022469579775,0.0335506228275384,44.75766800971977,-985.8034401721379,67040.345,67343.5774,47133.45375,73018.00596645962,61062.68403354039,31.959436216754373
2024-04-20,63818.01,65419.0,63090.07,64940.59,23137.42975,2024-04-20 23:59:59.999,1486949581.439479,1376712,11811.8444,759077474.2972904,0.017590332258871744,0.01589499864762356,0.029058562852572484,47.38974500464961,-932.9930013486301,66723.374,67394.6312,47321.024399999995,72434.53767478038,61012.21032521962,40.46513178531861
2024-04-21,64940.58,65695.56,64237.5,64941.15,19316.42152,2024-04-21 23:59:59.999,1254396628.1531763,1390153,9734.71767,632257865.0082499,8.623266280816111e-06,-0.010975781367077109,0.02697118473805667,47.39109161294704,-880.9402301752416,66487.94149999999,67453.7086,47506.83729999999,72084.20340616968,60891.6795938303,40.46937485887991
2024-04-22,64941.15,67232.35,64500.0,66819.32,31397.99371,2024-04-22 23:59:59.999,2071690434.976552,1816591,16466.05497,1086399264.6092272,0.028921107802987844,0.05360029227377683,0.024584438410291454,51.8431467639038,-680.2934125302781,66555.708,67527.8156,47703.88195,72133.5252375526,60977.890762447394,59.37821285751654
2024-04-23,66819.32,67183.01,65765.81,66414.0,22599.90004,2024-04-23 23:59:59.999,1502139968.7198815,1433915,10854.17402,721404825.847041,-0.0060659102786441155,0.041079647907095174,0.025143943977497273,50.843188572779745,-547.6720777653536,66578.24399999999,67491.1814,47896.296500000004,72149.94353378419,61006.5444662158,58.20997652461839
2024-04-24,66414.0,67070.43,63606.06,64289.59,33595.69637,2024-04-24 23:59:59.999,2195714861.657656,1784897,16899.50969,1104368114.1058698,-0.031987382178456425,0.04915713582355097,0.02296015927032712,45.8512767263491,-606.9938003539137,66368.334,67502.493,48077.9611,71952.76782121151,60783.90017878849,40.061746746079706
2024-04-25,64289.58,65297.94,62794.0,64498.34,31341.46338,2024-04-25 23:59:59.999,2007704069.2622728,1375324,14808.62959,948738136.268438,0.003247026462604552,0.01620070433186771,0.019166769363672797,46.40808570420717,-629.901203517562,66202.22,67470.979,48260.867549999995,71801.60159499377,60602.83840500622,42.12729360263852
2024-04-26,64498.33,64820.01,63297.48,63770.01,27085.19346,2024-04-26 23:59:59.999,1736631357.3537388,1025561,13570.23647,870093757.5188991,-0.0112922286061935,-0.0007521387771257659,0.019764743210972137,44.68171430120706,-698.7706367253486,65945.9205,67409.91579999999,48441.767,71497.690980729,60394.15001927098,50.06609444842653
2024-04-27,63770.0,63923.41,62391.24,63461.98,20933.06052,2024-04-27 23:59:59.999,1320337707.787116,912422,9903.95325,624733409.211288,-0.004830326982856015,-0.02276865670607542,0.01820563540529439,43.9372852739372,-769.3371654582224,65651.0,67316.6716,48622.126299999996,71071.01058611837,60230.98941388164,50.60007808876438
2024-04-28,63461.98,64370.0,62781.0,63118.62,16949.20005,2024-04-28 23:59:59.999,1078450016.4732296,790652,7941.33811,505261267.5695052,-0.0054104835682718955,-0.02806433209143966,0.01816446818432314,43.0757604558432,-843.2474980499828,65225.931000000004,67212.77859999999,48803.341799999995,70001.97304624197,60449.88895375803,46.101326722866105
2024-04-29,63118.62,64228.35,61765.53,63866.0,28150.22947,2024-04-29 23:59:59.999,1765038324.6837213,1152296,13986.59437,877053322.307997,0.01184087991784355,-0.044198594059323026,0.013589116275186938,45.57721045562318,-831.9247387067735,64961.931000000004,67110.981,48988.873649999994,69414.82757408201,60509.034425918006,55.89360536873352
2024-04-30,63866.0,64734.0,59191.6,60672.0,54947.65535,2024-04-30 23:59:59.999,3372142467.4322524,1985671,26385.41614,1620421850.578699,-0.05001096044843889,-0.08645767458668352,0.02136076688306826,37.91015987901532,-1068.3650299483415,64463.977,66882.859,49157.92364999999,68475.12480020872,60452.829199791275,18.411217859030565
2024-05-01,60672.01,60841.63,56552.82,58364.97,81166.46823,2024-05-01 23:59:59.999,4705572361.7402,2401089,38203.57377,2213404278.59001,-0.03802462420886077,-0.09215519962096497,0.022370397938410405,33.52350899458969,-1425.4717535142554,63881.914000000004,66621.1182,49315.4861,67885.70981712796,59878.11818287204,16.968443367826115
2024-05-02,58364.97,59625.0,56911.84,59060.61,47583.81961,2024-05-02 23:59:59.999,2778840305.0505786,1572898,23240.7537,1356148775.8867364,0.011918793070569533,-0.08430806126173163,0.023655407426518175,35.9308756044762,-1633.5188816241425,63479.1185,66340.8822,49475.0184,67714.42998122619,59243.8070187738,23.48221316855704
2024-05-03,59060.6,63333.0,58811.32,62882.01,43628.40143,2024-05-03 23:59:59.999,2658193708.347904,1558661,22145.44334,1349687455.5957608,0.06470302287768459,-0.013925040940090838,0.03753789297148833,47.23512425202866,-1473.0621428883096,63426.9935,66170.7436,49646.92455,67664.7556777309,59189.23132226911,59.26468674183226
2024-05-04,62882.01,64540.0,62541.03,63892.04,24368.69282,2024-05-04 23:59:59.999,1547468697.8765795,1113509,12671.20599,804768764.3062501,0.016062304624168355,0.00677665588120635,0.03804700980655322,49.75833426949884,-1249.9889470936978,63338.50349999999,66058.5874,49824.405199999994,67458.17001906758,59218.8369809324,68.72231268604514
2024-05-05,63892.03,64646.0,62822.17,64012.0,18526.75029,2024-05-05 23:59:59.999,1182572239.5306184,992921,8954.93439,571783428.2394707,0.0018775421789631874,0.014153984988898527,0.037923264796318384,50.06376388975853,-1051.4021532706465,63368.10399999999,66032.81480000001,50002.86519999999,67498.18135606627,59238.02664393371,69.84558309213978
2024-05-06,64012.0,65500.0,62700.0,63165.19,34674.91949,2024-05-06 23:59:59.999,2218131198.466132,1392557,17179.56031,1099303474.2805216,-0.013228925826407556,-0.010973131243541157,0.03809115376805341,47.85227911392818,-951.3842133435246,63336.694,65928.24900000001,50175.122599999995,67462.90943264666,59210.47856735334,62.20368591718498
2024-05-07,63165.18,64422.41,62261.0,62312.08,25598.79472,2024-05-07 23:59:59.999,1624531631.592377,1272898,12502.38281,793575994.2141025,-0.013506014942723965,0.027031909282700495,0.032317358178456275,45.663829633070186,-930.2349531345972,63388.429500000006,65822.29079999999,50338.337799999994,67435.24939359231,59341.6096064077,54.75825781712771
2024-05-08,62312.07,63020.22,60888.0,61193.03,26121.19004,2024-05-08 23:59:59.999,1623561041.1255188,1415152,12669.58179,787749415.5480814,-0.01795879707433945,0.04845474948415118,0.02862032593765257,42.89276243352124,-992.3329976645327,63274.577000000005,65807.4034,50494.753950000006,67432.40385019945,59116.75014980056,51.86226274647429
2024-05-09,61193.03,63429.03,60630.0,63074.01,30660.8061,2024-05-09 23:59:59.999,1895849912.7734756,1381957,15120.01471,935341755.6782354,0.030738468090238502,0.06795392055720395,0.02999665159146623,48.545014911454295,-879.6269869952303,63237.377,65712.0734,50660.1617,67388.39739207705,59086.35660792296,72.88542311655742
2024-05-10,63074.0,63469.13,60187.12,60799.99,36529.34025,2024-05-10 23:59:59.999,2255550468.413852,1500643,18066.83174,1116494638.2804892,-0.03605320162773862,-0.0331099467081285,0.02250641042521791,43.003494537364766,-962.7036226589262,63030.346999999994,65618.0478,50798.8117,67233.62057957098,58827.073420429006,47.46937023732615
2024-05-11,60799.99,61515.0,60487.09,60825.99,13374.56936,2024-05-11 23:59:59.999,814928013.4573288,753281,6223.09555,379263096.21513295,0.0004276316492815013,-0.04798798097540791,0.020829641303758802,43.0834938544483,-1014.7470993452007,62824.589,65558.6348,50933.328,67036.44936119333,58612.72863880668,47.75996459219551
2024-05-12,60825.99,61888.0,60610.0,61483.99,12753.13236,2024-05-12 23:59:59.999,781041632.4623835,727113,6416.91108,393132351.8883925,0.010817744191257805,-0.039492751359120226,0.021707044161822956,45.18054951237639,-991.4678050185394,62557.822499999995,65508.51440000001,51068.2677,66381.82252920902,58733.822470790976,55.1142371115815
2024-05-13,61484.0,63450.0,60749.21,62940.08,32733.41839,2024-05-13 23:59:59.999,2041896626.6108148,1371433,16717.90863,1043060982.35746,0.02368242529478004,-0.0035638300146013657,0.023899761069715274,49.605438729955665,-845.7749356171043,62384.1265,65423.116200000004,51212.2098,65783.75856813423,58984.49443186577,71.38852688780155
2024-05-14,62940.09,63118.36,61142.77,61577.49,29088.72041,2024-05-14 23:59:59.999,1800171876.1676655,1127939,13815.81443,855088066.212488,-0.021649003306001613,-0.011788885878949995,0.024831691987079334,45.873843618583834,-830.6862779878647,62248.521499999995,65257.065800000004,51350.637149999995,65548.2059687404,58948.837031259594,56.159259118515536
2024-05-15,61577.49,66444.16,61319.47,66206.5,43559.74719,2024-05-15 23:59:59.999,2794259631.8910465,1729454,21797.84094,1398781701.4413886,0.0751737363767182,0.08192877522162245,0.03664038542577597,57.55528527892736,-440.13241485397884,62333.929500000006,65181.4358,51511.26465,65936.6398119866,58731.2191880134,97.50679792537385
2024-05-16,66206.51,66752.01,64602.77,65235.21,31106.3671,2024-05-16 23:59:59.999,2045507646.8293848,1269793,15645.11263,1028962305.104384,-0.014670613912531216,0.03426450926459235,0.0367639839239593,54.87894992525792,-206.60899029206485,62407.1895,65096.74019999999,51664.81125,66179.33394966449,58635.04505033551,80.89838540479485
2024-05-17,65235.21,67451.2,65106.38,67024.0,26292.23409,2024-05-17 23:59:59.999,1745971822.3447456,1117254,13301.09525,883129353.1633428,0.027420621471134998,0.10236860236325707,0.03240837019993552,58.688883284369105,121.40097470991168,62585.2905,65021.608199999995,51827.5576,66844.71124971875,58325.869750281265,94.11900749991744
2024-05-18,67024.0,67400.01,66600.0,66915.2,14441.25774,2024-05-18 23:59:59.999,967145944.6835316,734067,6911.13424,462859253.5879108,-0.0016232991167343114,0.10010868709247478,0.03256523906057491,58.36606892459525,368.3261498572174,62775.11949999999,64962.901399999995,51988.93474999999,67432.50719168881,58117.731808311175,92.62122663847313
2024-05-19,66915.2,67700.0,65857.25,66274.01,18025.30409,2024-05-19 23:59:59.999,1204989222.8768685,823729,8692.17507,581378180.3374597,-0.009582127827459264,0.07790678516472327,0.033803895962597044,56.397286443723566,506.43953608537413,62895.52,64896.738,52143.197649999995,67778.52295742645,58012.51704257355,81.01939602389488
2024-05-20,66274.0,71515.56,66060.31,71446.62,50816.7011,2024-05-20 23:59:59.999,3485474763.752294,1930939,26792.52994,1839346667.540789,0.07804884599558704,0.13515298995489022,0.04231128681566203,66.27923148730008,1021.5064963942132,63434.251000000004,64900.070199999995,52325.7228,69460.71327273609,57407.78872726393,99.39144312897449
2024-05-21,71446.62,71979.0,69162.94,70148.34,49607.4336,2024-05-21 23:59:59.999,3509345769.233608,2137448,24686.27911,1746693652.328722,-0.018171328468722492,0.1391880377066359,0.041771184226923,62.453379405270255,1309.8413912641627,64023.419499999996,64910.041,52502.880600000004,70252.86937039258,57793.96962960742,84.47524906969878
2024-05-22,70148.34,70666.0,68842.19,69166.62,27673.18026,2024-05-22 23:59:59.999,1931700812.3032143,1371973,13124.78731,916344293.9104756,-0.013994914206095221,0.04471041363008155,0.03501883508283311,59.64948678517346,1442.503985350144,64528.72000000001,64984.09359999999,52673.40335,70705.23503329468,58352.20496670534,76.14985905555343
2024-05-23,69166.62,70096.12,66312.16,67969.65,40513.17374,2024-05-23 23:59:59.999,2766790260.7886024,1827855,19791.15119,1351640092.581366,-0.017305602037514634,0.0419166275390237,0.035300811288113534,56.32888426225659,1434.518337008958,64783.102,65024.221,52838.1922,71085.17834331567,58481.02565668433,65.9990603703565
2024-05-24,67969.66,69250.0,66600.12,68549.99,28095.83664,2024-05-24 23:59:59.999,1906438696.7156012,1165907,14344.29889,973457354.6957756,0.008538222574340226,0.022767814514203844,0.034128707448570036,57.56240062210087,1458.2089163768687,65015.9995,65025.465,53005.7117,71510.48115739913,58521.51784260086,70.16153102486886
2024-05-25,68549.99,69610.0,68500.0,69290.57,12130.39418,2024-05-25 23:59:59.999,837339788.9838961,703803,5851.95991,403954862.6694792,0.010803502670095222,0.03549821266319175,0.03412877259602053,59.148156897521645,1519.2297530169453,65279.928,65054.863999999994,53175.16895000001,72014.35051262414,58545.50548737586,76.35297739466978
2024-05-26,69290.56,69562.23,68128.01,68507.67,11872.11797,2024-05-26 23:59:59.999,818914878.9908898,722849,5934.62083,409411078.5460924,-0.011298795781301996,0.03370340801771321,0.0342609265689099,56.734626210425276,1487.2713799797784,65547.052,65047.0974,53339.5837,72348.2479224109,58745.85607758909,69.08820200555841
2024-05-27,68507.67,70687.56,68250.0,69436.43,23136.92737,2024-05-27 23:59:59.999,1604722197.8374028,1219341,11709.62174,812172288.2576373,0.01355702215532939,-0.02813555070904683,0.014233960125352082,58.87832751303105,1519.3729238397937,65903.26950000001,65048.618200000004,53503.2604,72735.6296941799,59070.90930582013,76.5363968834179
2024-05-28,69436.43,69591.81,67277.91,68398.39,32622.97042,2024-05-28 23:59:59.999,2224860225.799223,1459351,15543.09776,1059920452.3146172,-0.014949501292044975,-0.024946420685079573,0.013742258101475134,55.56459654449314,1444.402305224823,66263.5375,64984.18600000001,53658.7442,72818.67500642576,59708.399993574254,66.40930697694925
