open_time,open,high,low,close,volume,daily_return,7d_return,volatility,rsi,macd,sma_20,sma_50,sma_200,bb_upper,bb_lower,stoch
2023-12-04,39972.26,42420.0,39972.26,41991.1,79272.33059,0.05050602592898157,0.12749881184769096,0.02378802671257212,77.134115229316,1328.7451964918582,37806.735499999995,35366.498,29745.587849999996,40519.90199946491,35093.56900053508,93.68148745062969
2023-12-05,41991.1,44488.0,41414.0,44073.32,67490.74644,0.04958717442505667,0.16537908192391781,0.025008549342674897,81.61655209445634,1653.0141277900839,38117.4915,35677.9488,29831.55315,41968.26828239737,34266.71471760263,95.31751955456137
2023-12-06,44073.82,44297.21,43335.28,43762.69,51431.10492,-0.007048028149456376,0.15607201653482905,0.025128906394706753,79.12460291772526,1863.4536138181502,38497.45049999999,35985.2844,29914.85445,42954.02440172523,34040.87659827475,90.67844750032133
2023-12-07,43762.69,44047.33,42821.1,43273.14,47103.26845,-0.011186469570312108,0.14709961520476633,0.02535937361124377,75.22635634993755,1968.0394947367968,38830.4115,36284.3472,29997.48125,43654.25886933606,34006.564130663945,84.3868397378229
2023-12-08,43273.15,44700.0,43081.1,44170.99,42900.37556,0.02074843655902936,0.14188501679828525,0.02548214377500406,77.42325722585923,2099.1755610435866,39210.556,36593.4928,30084.089850000004,44442.40167408627,33978.71032591372,93.38158388590013
2023-12-09,44171.0,44358.02,43584.51,43713.6,24925.97008,-0.010354986383596998,0.10806621487515322,0.02531131283219254,73.83131974513441,2141.5083131523934,39528.243,36874.384,30166.5598,45036.32569308688,34020.16030691312,87.65920180157636
2023-12-10,43713.59,44049.0,43563.0,43789.51,18956.61758,0.0017365305076681992,0.09549747750064674,0.025248637910282055,74.04652351764295,2156.3258447116896,39845.279500000004,37151.978200000005,30253.8623,45564.0007206872,34126.558279312805,88.60890779432006
2023-12-11,43789.5,43804.5,40222.0,41253.4,76663.89804,-0.05791592552645597,-0.017568008458935247,0.02774866350606604,57.139766855558676,1941.0507387286634,40120.867,37377.197,30327.76035,45545.67890209974,34696.05509790026,55.99105673305165
2023-12-12,41253.41,42104.12,40680.0,41492.39,42722.69773,0.005793219467971067,-0.058559917882292534,0.027729812846979618,58.11040666444988,1769.3323994117236,40325.0695,37545.645,30401.6927,45632.27630319675,35017.86269680325,55.449861111111105
2023-12-13,41492.38,43475.2,40555.0,42869.03,45865.99773,0.033178132182793085,-0.0204205911473907,0.02794495214035212,63.27035797980844,1724.449342688633,40603.807,37724.570999999996,30481.766499999998,45829.97918265173,35377.63481734827,74.5698611111111
2023-12-14,42869.03,43420.0,41400.0,43022.26,42047.05709,0.0035743752541170792,-0.005797591762465082,0.027339678275755015,63.804797506852225,1681.8561860800764,40869.2415,37895.095199999996,30556.552799999998,46019.98346470467,35718.49953529533,76.31695590431586
2023-12-15,43022.26,43080.81,41666.0,41940.3,33421.7932,-0.02514884155318664,-0.05050124527433042,0.025623940520022176,57.44838878013619,1543.008827642254,41077.223,38050.867999999995,30627.5723,46044.98869994627,36109.45730005373,54.44829401870798
2023-12-16,41940.29,42724.43,41605.0,42278.03,24118.85747,0.008052636724105389,-0.03284035174407962,0.02393542075483526,58.8272220954416,1443.5825630241015,41318.753,38218.5882,30700.490449999998,46019.6738812362,36617.83211876379,55.356543794261505
2023-12-17,42278.02,42424.07,41252.0,41374.65,27722.11452,-0.02136759919986808,-0.05514699753434105,0.024388707243859303,53.80491543673085,1277.168907690524,41525.3505,38364.4612,30771.311950000003,45838.78420260603,37211.91679739397,29.663010233219254
2023-12-18,41374.64,42757.81,40542.93,42657.8,46734.0925,0.03101295116695857,0.03404325461658919,0.02483946167763389,59.14079956451607,1234.5927514298455,41767.297000000006,38527.0994,30850.5113,45752.32481746408,37782.26918253593,54.394819115676704
2023-12-19,42657.8,43497.0,41811.1,42275.99,40927.86444,-0.00895053190741213,0.018885390790937873,0.024779298291623522,57.029898981736714,1156.7081532036245,41988.3645,38683.1246,30925.6783,45548.55271152162,38428.17628847839,45.868468066100895
2023-12-20,42275.99,44283.0,42206.0,43668.93,48710.2947,0.03294872574243679,0.018659157904902468,0.02531498379397469,62.314632972337854,1193.6233180895942,42285.613,38863.707800000004,31008.67685,45326.886475122286,39244.33952487771,76.97476552032157
2023-12-21,43668.92,44242.35,43286.72,43861.8,34624.29384,0.004416641305385882,0.01951408410436839,0.02341395355761669,62.99329588837073,1224.3285519109122,42544.577000000005,39032.515199999994,31092.4098,45167.84065349775,39921.31334650226,81.28182224207242
2023-12-22,43861.79,44398.26,43412.54,43969.04,32783.19638,0.0024449520995490914,0.04837209080526361,0.022200546156933572,63.38809890119366,1242.9876547405947,42770.51150000001,39213.0642,31183.613999999998,45043.90047348635,40497.12252651367,89.72238318495495
2023-12-23,43969.04,43988.68,43291.1,43702.16,16557.1293,-0.006069725424980743,0.033684871314959786,0.02224810746808603,61.6260881329551,1222.1519358209334,42957.0065,39392.7718,31265.9744,44864.02705015914,41049.98594984087,83.33197645740451
2023-12-24,43702.15,43946.0,42500.0,42991.5,25144.33496,-0.016261438793872096,0.03907827619085591,0.02256930752889465,57.07633885292506,1135.209171016977,43007.0265,39551.3604,31349.2352,44861.84785638159,41152.20514361841,66.31531561732264
2023-12-25,42991.5,43802.32,42720.43,43576.13,27021.23992,0.013598734633590404,0.021527833127821694,0.022621087180654503,59.71150394623952,1100.7919145920314,42982.167,39722.6454,31434.622799999997,44791.93761481345,41172.396385186556,78.67549600163917
2023-12-26,43576.12,43592.68,41637.6,42508.93,41010.04282,-0.024490472192000512,0.005509983326233314,0.02312684303705801,53.2811607622139,976.1494269133182,42919.47900000001,39871.9022,31514.7784,44703.43470510993,41135.52329489008,50.99433770909362
2023-12-27,42508.93,43677.0,42098.69,43428.85,36191.21136,0.021640629392459365,-0.005497730308482551,0.023253488158329113,57.52712852936529,940.7547778554872,42927.264500000005,40032.4968,31602.7166,44718.66954752478,41135.859452475226,74.85533015332012
2023-12-28,43428.86,43787.57,42241.79,42563.76,35150.52485,-0.01991970775187457,-0.029593860717070486,0.02361961239128304,52.67855059712397,833.2930467947299,42846.903000000006,40171.2776,31685.90765,44549.94634707085,41143.85965292916,52.416524655476984
2023-12-29,42563.76,43111.0,41300.0,42066.95,42597.18912,-0.011672136108276221,-0.04325975732015086,0.023791589282132458,50.068665312183434,699.9715988491807,42764.570499999994,40278.5948,31766.71645,44451.18683997103,41077.95416002896,39.53020882777859
2023-12-30,42066.94,42612.32,41520.3,42140.28,22906.57818,0.0017431736790995966,-0.03573919458443253,0.02375589006614526,50.45881390161154,593.3902752582362,42682.109,40375.3678,31847.746600000002,44320.804399479195,41043.4136005208,41.432250935717505
2023-12-31,42140.29,42899.0,41965.84,42283.58,23585.91603,0.0034005469351414686,-0.016466510821906644,0.023408233127918055,51.26028713170471,514.5554459461491,42733.618,40478.4394,31933.5215,44249.61044568774,41217.62555431227,45.149183079010115
2024-01-01,42283.58,44184.1,42180.77,44179.55,27174.29903,0.04483939155577654,0.01384748943974623,0.024441653753998423,60.39068848778729,598.1718566452691,42867.976,40620.747800000005,32026.4268,44396.38670620899,41339.56529379101,92.94087649196649
2024-01-02,44179.55,45879.63,44148.34,44946.91,65146.40661,0.017369122139089255,0.05735218458803848,0.024506752319617256,63.380677464186554,718.0804193679942,42971.87,40790.4274,32119.436349999996,44748.737053833305,41195.0029461667,79.63328915218054
2024-01-03,44946.91,45500.0,40750.0,42845.23,81194.55173,-0.04675916542427505,-0.01343853221994129,0.024604048632430965,51.83873714512104,636.1872372348807,42963.0185,40936.3082,32201.077549999998,44740.55692104446,41185.48007895554,40.84563604002636
2024-01-04,42845.23,44729.58,42613.77,44151.1,48038.06334,0.030478772082679795,0.03729322785393019,0.023525613794418736,57.06993912245429,668.947881008251,43073.5585,41062.1662,32290.133199999997,44857.90246234841,41289.21453765159,66.30302770375252
2024-01-05,44151.1,44357.46,42450.0,44145.11,48075.25327,-0.00013567045894657959,0.049401252051789024,0.023484698503184635,57.03933431640506,686.5138796226238,43166.9125,41221.7982,32376.637000000002,44970.26906576097,41363.555934239026,66.1862551490069
2024-01-06,44145.12,44214.42,43397.05,43968.32,17835.06144,-0.00400474707164622,0.04337987312851266,0.023397292540018596,56.08339121051494,678.3499881709504,43296.596000000005,41368.8862,32454.938650000004,44930.8644862085,41662.32751379151,62.73980774441824
2024-01-07,43968.32,44480.59,43572.09,43929.02,23023.8508,-0.0008938253724500855,0.03891439655771811,0.02309259839624875,55.85927543218928,661.0882499889121,43360.157,41516.1046,32524.614299999997,44988.976646051146,41731.33735394885,61.97367061561941
2024-01-08,43929.01,47248.99,43175.0,46951.04,72814.57589,0.06879324874536241,0.062732418053149,0.02617526807070477,66.8345145773371,881.1031474247648,43593.909499999994,41707.9282,32609.9449,45779.84111866906,41407.97788133093,95.41544147629098
2024-01-09,46951.04,47972.0,44748.67,46110.0,69927.66617,-0.01791312822889546,0.025876973522762636,0.026445039612837302,62.19935772625087,976.3469200890468,43715.963,41881.1526,32687.052399999997,46162.12846451832,41269.79753548169,74.21766823594572
2024-01-10,46110.0,47695.93,44300.36,46653.99,89911.41203,0.011797657774886172,0.08889577672940474,0.02393717095621975,63.94129575939694,1083.2368625457966,43855.572499999995,42099.399399999995,32767.6852,46617.439454484425,41093.705545515564,81.75006923289943
2024-01-11,46654.0,48969.48,45606.06,46339.16,87470.3296,-0.006748190240534524,0.04955844814738497,0.02402106344204347,62.1560947686711,1129.5233204529868,43974.078499999996,42278.0158,32847.0677,46941.02992957363,41007.12707042636,67.99894883861268
2024-01-12,46339.16,46515.53,41500.0,42782.73,86327.93707,-0.07674783056058854,-0.030861402316134212,0.027537892132628774,46.397347832452176,869.2117610303831,43928.107,42387.7848,32909.64139999999,46938.65870787052,40917.55529212949,24.730639894494573
2024-01-13,42782.74,43257.0,42436.12,42847.99,36118.47464,0.0015253818538460973,-0.02548039133630764,0.027532033738461702,46.664569245356496,660.5643368556339,43920.9315,42490.4732,32970.41915,46941.047333343,40900.815666657,25.52460739608828
2024-01-14,42847.99,43079.0,41720.0,41732.35,28228.40894,-0.0260371606696137,-0.05000498531494668,0.027560735507830468,42.741744448761644,400.5694109425822,43828.74250000001,42569.506799999996,33028.693849999996,46994.386918040844,40663.09808195917,11.95148598208157
2024-01-15,41732.35,43400.43,41718.05,42511.1,40269.89303,0.018660583456239666,-0.0945653174029798,0.02773243083160576,46.14501315830775,254.4272962136456,43828.851,42670.78020000001,33089.012800000004,46994.31461200285,40663.38738799716,21.4259296208519
2024-01-16,42511.1,43578.01,42050.0,43137.95,45045.74589,0.014745560571238991,-0.06445564953372374,0.027531001402061592,48.783866018291114,187.03416021560406,43814.306,42788.68519999999,33152.34255,46989.64571870319,40638.9662812968,29.05232447794746
2024-01-17,43137.94,43198.0,42200.69,42776.1,33266.21388,-0.008388205744593757,-0.08312022187169843,0.027022506638100185,47.34180481918823,103.2362997018572,43824.922999999995,42887.82979999999,33213.29355,46984.84906345182,40664.996936548174,17.084187922050774
